"会話ID","name","text","charId","演出備考"
"ABYSS_UNSEALED_FINAL","ジョセフ","脅かすなよ。
……いや、脅しじゃねえ顔だな。","101","種別=会話; 行=5/9; 参照=abyss_unsealed:actions[0]; event=abyss_unsealed; actions=[CONV(value=""ABYSS_UNSEALED_FINAL"") -> UNLOCK(value=""abyss"") -> FLAG(key=""abyssOuterReached"") -> STEP(value=10) -> SUB(value=0) -> FLAG(key=""abyssFirstEntered"") -> START_FIXED_MAP(value=""CARMENA"")]"
"ABYSS_UNSEALED_FINAL","シャニー","私が見張る。
呑まれそうになったら、名前を呼ぶ。","306","種別=会話; 行=6/9; 参照=abyss_unsealed:actions[0]; event=abyss_unsealed; actions=[CONV(value=""ABYSS_UNSEALED_FINAL"") -> UNLOCK(value=""abyss"") -> FLAG(key=""abyssOuterReached"") -> STEP(value=10) -> SUB(value=0) -> FLAG(key=""abyssFirstEntered"") -> START_FIXED_MAP(value=""CARMENA"")]"
"ABYSS_UNSEALED_FINAL","シャオ","……勝手に消えたら、今度こそ怒るから。","105","種別=会話; 行=7/9; 参照=abyss_unsealed:actions[0]; event=abyss_unsealed; actions=[CONV(value=""ABYSS_UNSEALED_FINAL"") -> UNLOCK(value=""abyss"") -> FLAG(key=""abyssOuterReached"") -> STEP(value=10) -> SUB(value=0) -> FLAG(key=""abyssFirstEntered"") -> START_FIXED_MAP(value=""CARMENA"")]"
"ABYSS_UNSEALED_FINAL","シャニー","うん。","306","種別=会話; 行=8/9; 参照=abyss_unsealed:actions[0]; event=abyss_unsealed; actions=[CONV(value=""ABYSS_UNSEALED_FINAL"") -> UNLOCK(value=""abyss"") -> FLAG(key=""abyssOuterReached"") -> STEP(value=10) -> SUB(value=0) -> FLAG(key=""abyssFirstEntered"") -> START_FIXED_MAP(value=""CARMENA"")]"
"ABYSS_UNSEALED_FINAL","システム","深淵への道が開いた。","","種別=会話; 行=9/9; 参照=abyss_unsealed:actions[0]; event=abyss_unsealed; actions=[CONV(value=""ABYSS_UNSEALED_FINAL"") -> UNLOCK(value=""abyss"") -> FLAG(key=""abyssOuterReached"") -> STEP(value=10) -> SUB(value=0) -> FLAG(key=""abyssFirstEntered"") -> START_FIXED_MAP(value=""CARMENA"")]"
"ABYSS_FLOOR_010_LEON_GUARDIAN","システム","割れた軍旗が床に刺さっている。
布だけが、ありもしない風を受けて、まだ命令を待っていた。","","種別=会話; 行=1/7; 参照=abyss_floor_010_leon_guardian:actions[0]; event=abyss_floor_010_leon_guardian; actions=[CONV(value=""ABYSS_FLOOR_010_LEON_GUARDIAN"") -> BOSS(value=401010,winEventId=""abyss_floor_010_clear"")]"
"ABYSS_FLOOR_010_LEON_GUARDIAN","レオン将軍","ここより先、兵を通すな。
帰った兵も、死んだ兵も、名簿から消えた兵も関係ない。","","種別=会話; 行=2/7; 参照=abyss_floor_010_leon_guardian:actions[0]; event=abyss_floor_010_leon_guardian; actions=[CONV(value=""ABYSS_FLOOR_010_LEON_GUARDIAN"") -> BOSS(value=401010,winEventId=""abyss_floor_010_clear"")]"
"ABYSS_FLOOR_010_LEON_GUARDIAN","ジョセフ","……声まで似せやがる。
深淵ってのは、墓荒らしの手つきだけは丁寧だな。","101","種別=会話; 行=3/7; 参照=abyss_floor_010_leon_guardian:actions[0]; event=abyss_floor_010_leon_guardian; actions=[CONV(value=""ABYSS_FLOOR_010_LEON_GUARDIAN"") -> BOSS(value=401010,winEventId=""abyss_floor_010_clear"")]"
"ABYSS_FLOOR_010_LEON_GUARDIAN","レオン将軍","盾を掲げる者よ、何を守る。
国か。民か。あるいは、守れなかった名だけか。","","種別=会話; 行=4/7; 参照=abyss_floor_010_leon_guardian:actions[0]; event=abyss_floor_010_leon_guardian; actions=[CONV(value=""ABYSS_FLOOR_010_LEON_GUARDIAN"") -> BOSS(value=401010,winEventId=""abyss_floor_010_clear"")]"
"ABYSS_FLOOR_010_LEON_GUARDIAN","ジョセフ","全部だ。欲張りだって笑えよ。
守れなかった名を背負って、まだ生きてる奴らを守る。","101","種別=会話; 行=5/7; 参照=abyss_floor_010_leon_guardian:actions[0]; event=abyss_floor_010_leon_guardian; actions=[CONV(value=""ABYSS_FLOOR_010_LEON_GUARDIAN"") -> BOSS(value=401010,winEventId=""abyss_floor_010_clear"")]"
"ABYSS_FLOOR_010_LEON_GUARDIAN","レオン将軍","ならば来い。
命令の残骸を越え、次の戦場へ進む足を見せろ。","","種別=会話; 行=6/7; 参照=abyss_floor_010_leon_guardian:actions[0]; event=abyss_floor_010_leon_guardian; actions=[CONV(value=""ABYSS_FLOOR_010_LEON_GUARDIAN"") -> BOSS(value=401010,winEventId=""abyss_floor_010_clear"")]"
"ABYSS_FLOOR_010_LEON_GUARDIAN","ジョセフ","来い、亡霊の将軍。
その古い号令ごと、俺の盾で止めてやる。","101","種別=会話; 行=7/7; 参照=abyss_floor_010_leon_guardian:actions[0]; event=abyss_floor_010_leon_guardian; actions=[CONV(value=""ABYSS_FLOOR_010_LEON_GUARDIAN"") -> BOSS(value=401010,winEventId=""abyss_floor_010_clear"")]"
"ABYSS_FLOOR_010_CLEAR","システム","割れた軍旗が、音もなく灰になった。
号令だけで立っていた影は、もう誰も呼ばない。","","種別=会話; 行=1/2; 参照=abyss_floor_010_clear:actions[0]; event=abyss_floor_010_clear; actions=[CONV(value=""ABYSS_FLOOR_010_CLEAR"") -> FLAG(key=""abyssFloor010Cleared"")]"
"ABYSS_FLOOR_010_CLEAR","ジョセフ","名簿から消えた奴にも、帰る場所はあったはずだ。
……行くぞ。ここで足を止めたら、あいつらに怒られる。","101","種別=会話; 行=2/2; 参照=abyss_floor_010_clear:actions[0]; event=abyss_floor_010_clear; actions=[CONV(value=""ABYSS_FLOOR_010_CLEAR"") -> FLAG(key=""abyssFloor010Cleared"")]"
"ABYSS_FLOOR_020_GLEN_GUARDIAN","システム","爪痕だらけの盾が落ちている。
裏には、拙い字で子どもの名が彫られていた。","","種別=会話; 行=1/6; 参照=abyss_floor_020_glen_guardian:actions[0]; event=abyss_floor_020_glen_guardian; actions=[CONV(value=""ABYSS_FLOOR_020_GLEN_GUARDIAN"") -> BOSS(value=401020,winEventId=""abyss_floor_020_clear"")]"
"ABYSS_FLOOR_020_GLEN_GUARDIAN","グレン将軍","退け、人の子。ここは敗者の牙を納める場所だ。
勝者の旗も、王の印も、腹の足しにはならぬ。","","種別=会話; 行=2/6; 参照=abyss_floor_020_glen_guardian:actions[0]; event=abyss_floor_020_glen_guardian; actions=[CONV(value=""ABYSS_FLOOR_020_GLEN_GUARDIAN"") -> BOSS(value=401020,winEventId=""abyss_floor_020_clear"")]"
"ABYSS_FLOOR_020_GLEN_GUARDIAN","シャオ","獣人の将軍……？
王国軍じゃない。けど、この人も、何かを守って倒れたんだ。","105","種別=会話; 行=3/6; 参照=abyss_floor_020_glen_guardian:actions[0]; event=abyss_floor_020_glen_guardian; actions=[CONV(value=""ABYSS_FLOOR_020_GLEN_GUARDIAN"") -> BOSS(value=401020,winEventId=""abyss_floor_020_clear"")]"
"ABYSS_FLOOR_020_GLEN_GUARDIAN","グレン将軍","守った巣だけが、名を覚える。
奪った者の名など、冬が来れば骨から消える。","","種別=会話; 行=4/6; 参照=abyss_floor_020_glen_guardian:actions[0]; event=abyss_floor_020_glen_guardian; actions=[CONV(value=""ABYSS_FLOOR_020_GLEN_GUARDIAN"") -> BOSS(value=401020,winEventId=""abyss_floor_020_clear"")]"
"ABYSS_FLOOR_020_GLEN_GUARDIAN","魔王ゼノン","深淵め。誇りまで番犬にするか。
だが牙を折らねば、奥へは進めぬ。","402","種別=会話; 行=5/6; 参照=abyss_floor_020_glen_guardian:actions[0]; event=abyss_floor_020_glen_guardian; actions=[CONV(value=""ABYSS_FLOOR_020_GLEN_GUARDIAN"") -> BOSS(value=401020,winEventId=""abyss_floor_020_clear"")]"
"ABYSS_FLOOR_020_GLEN_GUARDIAN","グレン将軍","ならば来い。お前たちの名が、
守る者の名か、奪う者の名か、牙で確かめる。","","種別=会話; 行=6/6; 参照=abyss_floor_020_glen_guardian:actions[0]; event=abyss_floor_020_glen_guardian; actions=[CONV(value=""ABYSS_FLOOR_020_GLEN_GUARDIAN"") -> BOSS(value=401020,winEventId=""abyss_floor_020_clear"")]"
"ABYSS_FLOOR_020_CLEAR","システム","盾の裏に刻まれた小さな名だけが残った。
誰かの巣を守った牙は、ようやく眠りについた。","","種別=会話; 行=1/2; 参照=abyss_floor_020_clear:actions[0]; event=abyss_floor_020_clear; actions=[CONV(value=""ABYSS_FLOOR_020_CLEAR"") -> FLAG(key=""abyssFloor020Cleared"")]"
"ABYSS_FLOOR_020_CLEAR","魔王ゼノン","敵味方の旗で、死者の誇りまで分けられるものか。
進むぞ。深淵に、これ以上の墓守を作らせるな。","402","種別=会話; 行=2/2; 参照=abyss_floor_020_clear:actions[0]; event=abyss_floor_020_clear; actions=[CONV(value=""ABYSS_FLOOR_020_CLEAR"") -> FLAG(key=""abyssFloor020Cleared"")]"
"ABYSS_FLOOR_030_LEONARD","システム","雷が鳴らない。黒い雲もない。
ただ、床に突き立つ剣だけが、歯を食いしばるように震えていた。","","種別=会話; 行=1/8; 参照=abyss_floor_030_leonard_abyss:actions[0]; event=abyss_floor_030_leonard_abyss; actions=[CONV(value=""ABYSS_FLOOR_030_LEONARD"") -> LB_ADD_PARTY(charId=101,amount=5,source=""story"") -> BOSS(value=401030,winEventId=""abyss_floor_030_clear"")]"
"ABYSS_FLOOR_030_LEONARD","雷楔のレナード","来たか。……来てしまったか、ジョセフ。
この瞳で、お前の顔を見られるうちでよかった。","","種別=会話; 行=2/8; 参照=abyss_floor_030_leonard_abyss:actions[0]; event=abyss_floor_030_leonard_abyss; actions=[CONV(value=""ABYSS_FLOOR_030_LEONARD"") -> LB_ADD_PARTY(charId=101,amount=5,source=""story"") -> BOSS(value=401030,winEventId=""abyss_floor_030_clear"")]"
"ABYSS_FLOOR_030_LEONARD","ジョセフ","レナード。お前、目が戻ってるな。
だったら剣を下ろせ。まだ間に合うって、俺に言わせろ。","101","種別=会話; 行=3/8; 参照=abyss_floor_030_leonard_abyss:actions[0]; event=abyss_floor_030_leonard_abyss; actions=[CONV(value=""ABYSS_FLOOR_030_LEONARD"") -> LB_ADD_PARTY(charId=101,amount=5,source=""story"") -> BOSS(value=401030,winEventId=""abyss_floor_030_clear"")]"
"ABYSS_FLOOR_030_LEONARD","雷楔のレナード","間に合わぬ。体はもう深淵のものだ。
だが悔いる心だけは、まだ奪われずに残っている。","","種別=会話; 行=4/8; 参照=abyss_floor_030_leonard_abyss:actions[0]; event=abyss_floor_030_leonard_abyss; actions=[CONV(value=""ABYSS_FLOOR_030_LEONARD"") -> LB_ADD_PARTY(charId=101,amount=5,source=""story"") -> BOSS(value=401030,winEventId=""abyss_floor_030_clear"")]"
"ABYSS_FLOOR_030_LEONARD","雷楔のレナード","私は斬った。守るためだと、自分に言い聞かせて。
斬った者の顔を、勝利の陰へ埋めて歩いた。","","種別=会話; 行=5/8; 参照=abyss_floor_030_leonard_abyss:actions[0]; event=abyss_floor_030_leonard_abyss; actions=[CONV(value=""ABYSS_FLOOR_030_LEONARD"") -> LB_ADD_PARTY(charId=101,amount=5,source=""story"") -> BOSS(value=401030,winEventId=""abyss_floor_030_clear"")]"
"ABYSS_FLOOR_030_LEONARD","ジョセフ","言い訳を聞きに来たんじゃねえ。
お前を責めに来たんでもねえ。止めに来たんだ。","101","種別=会話; 行=6/8; 参照=abyss_floor_030_leonard_abyss:actions[0]; event=abyss_floor_030_leonard_abyss; actions=[CONV(value=""ABYSS_FLOOR_030_LEONARD"") -> LB_ADD_PARTY(charId=101,amount=5,source=""story"") -> BOSS(value=401030,winEventId=""abyss_floor_030_clear"")]"
"ABYSS_FLOOR_030_LEONARD","雷楔のレナード","ならば頼む、盾よ。
かつて最強の剣と呼ばれた男の、最後の狂いを受け止めてくれ。","","種別=会話; 行=7/8; 参照=abyss_floor_030_leonard_abyss:actions[0]; event=abyss_floor_030_leonard_abyss; actions=[CONV(value=""ABYSS_FLOOR_030_LEONARD"") -> LB_ADD_PARTY(charId=101,amount=5,source=""story"") -> BOSS(value=401030,winEventId=""abyss_floor_030_clear"")]"
"ABYSS_FLOOR_030_LEONARD","ジョセフ","ああ。最強の盾は、まだ折れてねえ。
友の剣くらい、泣きながらでも止めてやる。","101","種別=会話; 行=8/8; 参照=abyss_floor_030_leonard_abyss:actions[0]; event=abyss_floor_030_leonard_abyss; actions=[CONV(value=""ABYSS_FLOOR_030_LEONARD"") -> LB_ADD_PARTY(charId=101,amount=5,source=""story"") -> BOSS(value=401030,winEventId=""abyss_floor_030_clear"")]"
"ABYSS_FLOOR_030_CLEAR","システム","剣の震えが止まった。
雷の残滓は、ジョセフの盾に触れて、小さな火花を一つだけ散らした。","","種別=会話; 行=1/3; 参照=abyss_floor_030_clear:actions[0]; event=abyss_floor_030_clear; actions=[CONV(value=""ABYSS_FLOOR_030_CLEAR"") -> FLAG(key=""abyssFloor030Cleared"")]"
"ABYSS_FLOOR_030_CLEAR","雷楔のレナード","……すまなかった。","","種別=会話; 行=2/3; 参照=abyss_floor_030_clear:actions[0]; event=abyss_floor_030_clear; actions=[CONV(value=""ABYSS_FLOOR_030_CLEAR"") -> FLAG(key=""abyssFloor030Cleared"")]"
"ABYSS_FLOOR_030_CLEAR","ジョセフ","謝る相手は山ほどいる。
俺が全部、覚えておく。だから今は、休め。","101","種別=会話; 行=3/3; 参照=abyss_floor_030_clear:actions[0]; event=abyss_floor_030_clear; actions=[CONV(value=""ABYSS_FLOOR_030_CLEAR"") -> FLAG(key=""abyssFloor030Cleared"")]"
"ABYSS_FLOOR_040_ELICIA","システム","風が同じ向きに吹き続ける。
迷いも声も、不要な荷物のように押し流されていく。","","種別=会話; 行=1/6; 参照=abyss_floor_040_elicia_abyss:actions[0]; event=abyss_floor_040_elicia_abyss; actions=[CONV(value=""ABYSS_FLOOR_040_ELICIA"") -> LB_ADD_PARTY(charId=106,amount=5,source=""story"") -> BOSS(value=401040,winEventId=""abyss_floor_040_clear"")]"
"ABYSS_FLOOR_040_ELICIA","風楔のエリシア","風は国のために吹く。
福音を運び、従わぬ火を消し、逆らう息を奪う神の息吹。","","種別=会話; 行=2/6; 参照=abyss_floor_040_elicia_abyss:actions[0]; event=abyss_floor_040_elicia_abyss; actions=[CONV(value=""ABYSS_FLOOR_040_ELICIA"") -> LB_ADD_PARTY(charId=106,amount=5,source=""story"") -> BOSS(value=401040,winEventId=""abyss_floor_040_clear"")]"
"ABYSS_FLOOR_040_ELICIA","エリーゼ","違う。風は、人の背中を押すものだ。
洗濯物を乾かして、子どもの凧を持ち上げて、帰る道を知らせるものだ！","106","種別=会話; 行=3/6; 参照=abyss_floor_040_elicia_abyss:actions[0]; event=abyss_floor_040_elicia_abyss; actions=[CONV(value=""ABYSS_FLOOR_040_ELICIA"") -> LB_ADD_PARTY(charId=106,amount=5,source=""story"") -> BOSS(value=401040,winEventId=""abyss_floor_040_clear"")]"
"ABYSS_FLOOR_040_ELICIA","風楔のエリシア","小さな暮らしは、国の風下に置くもの。
旗が立つ限り、いくつかの家が潰れても国は残る。","","種別=会話; 行=4/6; 参照=abyss_floor_040_elicia_abyss:actions[0]; event=abyss_floor_040_elicia_abyss; actions=[CONV(value=""ABYSS_FLOOR_040_ELICIA"") -> LB_ADD_PARTY(charId=106,amount=5,source=""story"") -> BOSS(value=401040,winEventId=""abyss_floor_040_clear"")]"
"ABYSS_FLOOR_040_ELICIA","エリーゼ","家の灯りを知らない国なんて、ただの大きな箱です！
人の暮らしを運ばない風を、私は福音なんて呼ばない！","106","種別=会話; 行=5/6; 参照=abyss_floor_040_elicia_abyss:actions[0]; event=abyss_floor_040_elicia_abyss; actions=[CONV(value=""ABYSS_FLOOR_040_ELICIA"") -> LB_ADD_PARTY(charId=106,amount=5,source=""story"") -> BOSS(value=401040,winEventId=""abyss_floor_040_clear"")]"
"ABYSS_FLOOR_040_ELICIA","風楔のエリシア","ならば吹いてみなさい。
あなたの弱い息で、国のために荒れる私の風を裂いてみせなさい。","","種別=会話; 行=6/6; 参照=abyss_floor_040_elicia_abyss:actions[0]; event=abyss_floor_040_elicia_abyss; actions=[CONV(value=""ABYSS_FLOOR_040_ELICIA"") -> LB_ADD_PARTY(charId=106,amount=5,source=""story"") -> BOSS(value=401040,winEventId=""abyss_floor_040_clear"")]"
"ABYSS_FLOOR_040_CLEAR","システム","押し流すだけだった風がほどけ、誰かの窓辺を撫でるような弱い風になった。","","種別=会話; 行=1/2; 参照=abyss_floor_040_clear:actions[0]; event=abyss_floor_040_clear; actions=[CONV(value=""ABYSS_FLOOR_040_CLEAR"") -> FLAG(key=""abyssFloor040Cleared"")]"
"ABYSS_FLOOR_040_CLEAR","エリーゼ","弱い息でも、火を消すためだけにあるんじゃない。
……帰り道を教える風に、いつか戻れますように。","106","種別=会話; 行=2/2; 参照=abyss_floor_040_clear:actions[0]; event=abyss_floor_040_clear; actions=[CONV(value=""ABYSS_FLOOR_040_CLEAR"") -> FLAG(key=""abyssFloor040Cleared"")]"
"ABYSS_FLOOR_050_SYRIS","システム","息が白く落ちる。床で凍ったその息は、
踏み出すたびに、薄い悲鳴のような音を立てた。","","種別=会話; 行=1/9; 参照=abyss_floor_050_syris_abyss:actions[0]; event=abyss_floor_050_syris_abyss; actions=[CONV(value=""ABYSS_FLOOR_050_SYRIS"") -> LB_ADD_PARTY(charId=104,amount=5,source=""story"") -> BOSS(value=401050,winEventId=""abyss_floor_050_clear"")]"
"ABYSS_FLOOR_050_SYRIS","氷楔のシーリス","水は始まり。水は終わり。
万物は水から立ち上がり、最後には水底へ還る。","","種別=会話; 行=2/9; 参照=abyss_floor_050_syris_abyss:actions[0]; event=abyss_floor_050_syris_abyss; actions=[CONV(value=""ABYSS_FLOOR_050_SYRIS"") -> LB_ADD_PARTY(charId=104,amount=5,source=""story"") -> BOSS(value=401050,winEventId=""abyss_floor_050_clear"")]"
"ABYSS_FLOOR_050_SYRIS","氷楔のシーリス","失敗した世界なら、沈めればいい。
底で静かに冷やし、濁りを沈ませ、また生み直せばいい。","","種別=会話; 行=3/9; 参照=abyss_floor_050_syris_abyss:actions[0]; event=abyss_floor_050_syris_abyss; actions=[CONV(value=""ABYSS_FLOOR_050_SYRIS"") -> LB_ADD_PARTY(charId=104,amount=5,source=""story"") -> BOSS(value=401050,winEventId=""abyss_floor_050_clear"")]"
"ABYSS_FLOOR_050_SYRIS","ケイト","……違います。水だけでは、命は育ちません。
凍った水底にあるのは、眠りであって未来じゃない。","104","種別=会話; 行=4/9; 参照=abyss_floor_050_syris_abyss:actions[0]; event=abyss_floor_050_syris_abyss; actions=[CONV(value=""ABYSS_FLOOR_050_SYRIS"") -> LB_ADD_PARTY(charId=104,amount=5,source=""story"") -> BOSS(value=401050,winEventId=""abyss_floor_050_clear"")]"
"ABYSS_FLOOR_050_SYRIS","氷楔のシーリス","震えているわ。その手で、何を読み解くの？
机の上で水を測る子に、沈む世界が止められるのかしら。","","種別=会話; 行=5/9; 参照=abyss_floor_050_syris_abyss:actions[0]; event=abyss_floor_050_syris_abyss; actions=[CONV(value=""ABYSS_FLOOR_050_SYRIS"") -> LB_ADD_PARTY(charId=104,amount=5,source=""story"") -> BOSS(value=401050,winEventId=""abyss_floor_050_clear"")]"
